nom_produit,marque,prix,categorie,plateforme,site_source,url_produit,note,nombre_avis,disponibilite,page
Sapiens: A Brief History of Humankind,Guerlain (Simulé),54.23€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,Five,0,En stock,1
The Requiem Red,Guerlain (Simulé),22.65€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-requiem-red_995/index.html,One,0,En stock,1
The Dirty Little Secrets of Getting Your Dream Job,Guerlain (Simulé),33.34€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,Four,0,En stock,1
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Guerlain (Simulé),17.93€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,Three,0,En stock,1
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Guerlain (Simulé),22.60€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,Four,0,En stock,1
The Black Maria,Guerlain (Simulé),52.15€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-black-maria_991/index.html,One,0,En stock,1
"Starving Hearts (Triangular Trade Trilogy, #1)",Guerlain (Simulé),13.99€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,Two,0,En stock,1
Shakespeare's Sonnets,Guerlain (Simulé),20.66€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/shakespeares-sonnets_989/index.html,Four,0,En stock,1
Set Me Free,Guerlain (Simulé),17.46€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/set-me-free_988/index.html,Five,0,En stock,1
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Guerlain (Simulé),52.29€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,Five,0,En stock,1
Rip it Up and Start Again,Guerlain (Simulé),35.02€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/rip-it-up-and-start-again_986/index.html,Five,0,En stock,1
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Guerlain (Simulé),57.25€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,Three,0,En stock,1
Olio,Guerlain (Simulé),23.88€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/olio_984/index.html,One,0,En stock,1
Mesaerion: The Best Science Fiction Stories 1800-1849,Guerlain (Simulé),37.59€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,One,0,En stock,1
Libertarianism for Beginners,Guerlain (Simulé),51.33€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/libertarianism-for-beginners_982/index.html,Two,0,En stock,1
It's Only the Himalayas,Guerlain (Simulé),45.17€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/its-only-the-himalayas_981/index.html,Two,0,En stock,1
In Her Wake,Guerlain (Simulé),12.84€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/in-her-wake_980/index.html,One,0,En stock,2
How Music Works,Guerlain (Simulé),37.32€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/how-music-works_979/index.html,Two,0,En stock,2
"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",Guerlain (Simulé),30.52€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/foolproof-preserving-a-guide-to-small-batch-jams-jellies-pickles-condiments-and-more-a-foolproof-guide-to-making-small-batch-jams-jellies-pickles-condiments-and-more_978/index.html,Three,0,En stock,2
Chase Me (Paris Nights #2),Guerlain (Simulé),25.27€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/chase-me-paris-nights-2_977/index.html,Five,0,En stock,2
Black Dust,Guerlain (Simulé),34.53€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/black-dust_976/index.html,Five,0,En stock,2
Birdsong: A Story in Pictures,Guerlain (Simulé),54.64€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/birdsong-a-story-in-pictures_975/index.html,Three,0,En stock,2
America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,Guerlain (Simulé),22.50€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/americas-cradle-of-quarterbacks-western-pennsylvanias-football-factory-from-johnny-unitas-to-joe-montana_974/index.html,Three,0,En stock,2
Aladdin and His Wonderful Lamp,Guerlain (Simulé),53.13€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/aladdin-and-his-wonderful-lamp_973/index.html,Three,0,En stock,2
Worlds Elsewhere: Journeys Around Shakespeare’s Globe,Guerlain (Simulé),40.30€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/worlds-elsewhere-journeys-around-shakespeares-globe_972/index.html,Five,0,En stock,2
Wall and Piece,Guerlain (Simulé),44.18€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/wall-and-piece_971/index.html,Four,0,En stock,2
The Four Agreements: A Practical Guide to Personal Freedom,Guerlain (Simulé),17.66€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-four-agreements-a-practical-guide-to-personal-freedom_970/index.html,Five,0,En stock,2
The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Guerlain (Simulé),31.05€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-five-love-languages-how-to-express-heartfelt-commitment-to-your-mate_969/index.html,Three,0,En stock,2
The Elephant Tree,Guerlain (Simulé),23.82€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-elephant-tree_968/index.html,Five,0,En stock,2
The Bear and the Piano,Guerlain (Simulé),36.89€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-bear-and-the-piano_967/index.html,One,0,En stock,2
Sophie's World,Guerlain (Simulé),15.94€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/sophies-world_966/index.html,Five,0,En stock,2
Penny Maybe,Guerlain (Simulé),33.29€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/penny-maybe_965/index.html,Three,0,En stock,2
Maude (1883-1993):She Grew Up with the country,Guerlain (Simulé),18.02€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/maude-1883-1993she-grew-up-with-the-country_964/index.html,Two,0,En stock,2
"In a Dark, Dark Wood",Guerlain (Simulé),19.63€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/in-a-dark-dark-wood_963/index.html,One,0,En stock,2
Behind Closed Doors,Guerlain (Simulé),52.22€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/behind-closed-doors_962/index.html,Four,0,En stock,2
You can't bury them all: Poems,Guerlain (Simulé),33.63€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/you-cant-bury-them-all-poems_961/index.html,Two,0,En stock,2
Slow States of Collapse: Poems,Guerlain (Simulé),57.31€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/slow-states-of-collapse-poems_960/index.html,Three,0,En stock,3
Reasons to Stay Alive,Guerlain (Simulé),26.41€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/reasons-to-stay-alive_959/index.html,Two,0,En stock,3
Private Paris (Private #10),Guerlain (Simulé),47.61€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/private-paris-private-10_958/index.html,Five,0,En stock,3
#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,Guerlain (Simulé),23.11€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/higherselfie-wake-up-your-life-free-your-soul-find-your-tribe_957/index.html,Five,0,En stock,3
Without Borders (Wanderlove #1),Guerlain (Simulé),45.07€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/without-borders-wanderlove-1_956/index.html,Two,0,En stock,3
When We Collided,Guerlain (Simulé),31.77€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/when-we-collided_955/index.html,One,0,En stock,3
"We Love You, Charlie Freeman",Guerlain (Simulé),50.27€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/we-love-you-charlie-freeman_954/index.html,Five,0,En stock,3
Untitled Collection: Sabbath Poems 2014,Guerlain (Simulé),14.27€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/untitled-collection-sabbath-poems-2014_953/index.html,Four,0,En stock,3
"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",Guerlain (Simulé),44.18€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/unseen-city-the-majesty-of-pigeons-the-discreet-charm-of-snails-other-wonders-of-the-urban-wilderness_952/index.html,Four,0,En stock,3
Unicorn Tracks,Guerlain (Simulé),18.78€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/unicorn-tracks_951/index.html,Three,0,En stock,3
"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",Guerlain (Simulé),25.52€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/unbound-how-eight-technologies-made-us-human-transformed-society-and-brought-our-world-to-the-brink_950/index.html,One,0,En stock,3
Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),Guerlain (Simulé),16.28€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/tsubasa-world-chronicle-2-tsubasa-world-chronicle-2_949/index.html,One,0,En stock,3
Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,Guerlain (Simulé),31.12€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/throwing-rocks-at-the-google-bus-how-growth-became-the-enemy-of-prosperity_948/index.html,Three,0,En stock,3
This One Summer,Guerlain (Simulé),19.49€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/this-one-summer_947/index.html,Four,0,En stock,3
Thirst,Guerlain (Simulé),17.27€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/thirst_946/index.html,Five,0,En stock,3
The Torch Is Passed: A Harding Family Story,Guerlain (Simulé),19.09€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-torch-is-passed-a-harding-family-story_945/index.html,One,0,En stock,3
The Secret of Dreadwillow Carse,Guerlain (Simulé),56.13€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-secret-of-dreadwillow-carse_944/index.html,One,0,En stock,3
"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",Guerlain (Simulé),56.41€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-pioneer-woman-cooks-dinnertime-comfort-classics-freezer-food-16-minute-meals-and-other-delicious-ways-to-solve-supper_943/index.html,One,0,En stock,3
The Past Never Ends,Guerlain (Simulé),56.50€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-past-never-ends_942/index.html,Four,0,En stock,3
The Natural History of Us (The Fine Art of Pretending #2),Guerlain (Simulé),45.22€,Parfumerie de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-natural-history-of-us-the-fine-art-of-pretending-2_941/index.html,Three,0,En stock,3
A Light in the Attic,Nivea (Simulé),51.77€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/a-light-in-the-attic_1000/index.html,Three,0,En stock,1
Tipping the Velvet,Nivea (Simulé),53.74€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/tipping-the-velvet_999/index.html,One,0,En stock,1
Soumission,Nivea (Simulé),50.10€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/soumission_998/index.html,One,0,En stock,1
Sharp Objects,Nivea (Simulé),47.82€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/sharp-objects_997/index.html,Four,0,En stock,1
Sapiens: A Brief History of Humankind,Nivea (Simulé),54.23€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,Five,0,En stock,1
The Requiem Red,Nivea (Simulé),22.65€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-requiem-red_995/index.html,One,0,En stock,1
The Dirty Little Secrets of Getting Your Dream Job,Nivea (Simulé),33.34€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,Four,0,En stock,1
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Nivea (Simulé),17.93€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,Three,0,En stock,1
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Nivea (Simulé),22.60€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,Four,0,En stock,1
The Black Maria,Nivea (Simulé),52.15€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-black-maria_991/index.html,One,0,En stock,1
"Starving Hearts (Triangular Trade Trilogy, #1)",Nivea (Simulé),13.99€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,Two,0,En stock,1
Shakespeare's Sonnets,Nivea (Simulé),20.66€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/shakespeares-sonnets_989/index.html,Four,0,En stock,1
Set Me Free,Nivea (Simulé),17.46€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/set-me-free_988/index.html,Five,0,En stock,1
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Nivea (Simulé),52.29€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,Five,0,En stock,1
Rip it Up and Start Again,Nivea (Simulé),35.02€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/rip-it-up-and-start-again_986/index.html,Five,0,En stock,1
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Nivea (Simulé),57.25€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,Three,0,En stock,1
Olio,Nivea (Simulé),23.88€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/olio_984/index.html,One,0,En stock,1
Mesaerion: The Best Science Fiction Stories 1800-1849,Nivea (Simulé),37.59€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,One,0,En stock,1
Libertarianism for Beginners,Nivea (Simulé),51.33€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/libertarianism-for-beginners_982/index.html,Two,0,En stock,1
It's Only the Himalayas,Nivea (Simulé),45.17€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/its-only-the-himalayas_981/index.html,Two,0,En stock,1
In Her Wake,Nivea (Simulé),12.84€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/in-her-wake_980/index.html,One,0,En stock,2
How Music Works,Nivea (Simulé),37.32€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/how-music-works_979/index.html,Two,0,En stock,2
"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",Nivea (Simulé),30.52€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/foolproof-preserving-a-guide-to-small-batch-jams-jellies-pickles-condiments-and-more-a-foolproof-guide-to-making-small-batch-jams-jellies-pickles-condiments-and-more_978/index.html,Three,0,En stock,2
Chase Me (Paris Nights #2),Nivea (Simulé),25.27€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/chase-me-paris-nights-2_977/index.html,Five,0,En stock,2
Black Dust,Nivea (Simulé),34.53€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/black-dust_976/index.html,Five,0,En stock,2
Birdsong: A Story in Pictures,Nivea (Simulé),54.64€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/birdsong-a-story-in-pictures_975/index.html,Three,0,En stock,2
America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,Nivea (Simulé),22.50€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/americas-cradle-of-quarterbacks-western-pennsylvanias-football-factory-from-johnny-unitas-to-joe-montana_974/index.html,Three,0,En stock,2
Aladdin and His Wonderful Lamp,Nivea (Simulé),53.13€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/aladdin-and-his-wonderful-lamp_973/index.html,Three,0,En stock,2
Worlds Elsewhere: Journeys Around Shakespeare’s Globe,Nivea (Simulé),40.30€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/worlds-elsewhere-journeys-around-shakespeares-globe_972/index.html,Five,0,En stock,2
Wall and Piece,Nivea (Simulé),44.18€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/wall-and-piece_971/index.html,Four,0,En stock,2
The Four Agreements: A Practical Guide to Personal Freedom,Nivea (Simulé),17.66€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-four-agreements-a-practical-guide-to-personal-freedom_970/index.html,Five,0,En stock,2
The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Nivea (Simulé),31.05€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-five-love-languages-how-to-express-heartfelt-commitment-to-your-mate_969/index.html,Three,0,En stock,2
The Elephant Tree,Nivea (Simulé),23.82€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-elephant-tree_968/index.html,Five,0,En stock,2
The Bear and the Piano,Nivea (Simulé),36.89€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-bear-and-the-piano_967/index.html,One,0,En stock,2
Sophie's World,Nivea (Simulé),15.94€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/sophies-world_966/index.html,Five,0,En stock,2
Penny Maybe,Nivea (Simulé),33.29€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/penny-maybe_965/index.html,Three,0,En stock,2
Maude (1883-1993):She Grew Up with the country,Nivea (Simulé),18.02€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/maude-1883-1993she-grew-up-with-the-country_964/index.html,Two,0,En stock,2
"In a Dark, Dark Wood",Nivea (Simulé),19.63€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/in-a-dark-dark-wood_963/index.html,One,0,En stock,2
Behind Closed Doors,Nivea (Simulé),52.22€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/behind-closed-doors_962/index.html,Four,0,En stock,2
You can't bury them all: Poems,Nivea (Simulé),33.63€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/you-cant-bury-them-all-poems_961/index.html,Two,0,En stock,2
Slow States of Collapse: Poems,Nivea (Simulé),57.31€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/slow-states-of-collapse-poems_960/index.html,Three,0,En stock,3
Reasons to Stay Alive,Nivea (Simulé),26.41€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/reasons-to-stay-alive_959/index.html,Two,0,En stock,3
Private Paris (Private #10),Nivea (Simulé),47.61€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/private-paris-private-10_958/index.html,Five,0,En stock,3
#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,Nivea (Simulé),23.11€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/higherselfie-wake-up-your-life-free-your-soul-find-your-tribe_957/index.html,Five,0,En stock,3
Without Borders (Wanderlove #1),Nivea (Simulé),45.07€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/without-borders-wanderlove-1_956/index.html,Two,0,En stock,3
When We Collided,Nivea (Simulé),31.77€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/when-we-collided_955/index.html,One,0,En stock,3
"We Love You, Charlie Freeman",Nivea (Simulé),50.27€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/we-love-you-charlie-freeman_954/index.html,Five,0,En stock,3
Untitled Collection: Sabbath Poems 2014,Nivea (Simulé),14.27€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/untitled-collection-sabbath-poems-2014_953/index.html,Four,0,En stock,3
"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",Nivea (Simulé),44.18€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/unseen-city-the-majesty-of-pigeons-the-discreet-charm-of-snails-other-wonders-of-the-urban-wilderness_952/index.html,Four,0,En stock,3
Unicorn Tracks,Nivea (Simulé),18.78€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/unicorn-tracks_951/index.html,Three,0,En stock,3
"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",Nivea (Simulé),25.52€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/unbound-how-eight-technologies-made-us-human-transformed-society-and-brought-our-world-to-the-brink_950/index.html,One,0,En stock,3
Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),Nivea (Simulé),16.28€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/tsubasa-world-chronicle-2-tsubasa-world-chronicle-2_949/index.html,One,0,En stock,3
Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,Nivea (Simulé),31.12€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/throwing-rocks-at-the-google-bus-how-growth-became-the-enemy-of-prosperity_948/index.html,Three,0,En stock,3
This One Summer,Nivea (Simulé),19.49€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/this-one-summer_947/index.html,Four,0,En stock,3
Thirst,Nivea (Simulé),17.27€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/thirst_946/index.html,Five,0,En stock,3
The Torch Is Passed: A Harding Family Story,Nivea (Simulé),19.09€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-torch-is-passed-a-harding-family-story_945/index.html,One,0,En stock,3
The Secret of Dreadwillow Carse,Nivea (Simulé),56.13€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-secret-of-dreadwillow-carse_944/index.html,One,0,En stock,3
"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",Nivea (Simulé),56.41€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-pioneer-woman-cooks-dinnertime-comfort-classics-freezer-food-16-minute-meals-and-other-delicious-ways-to-solve-supper_943/index.html,One,0,En stock,3
The Past Never Ends,Nivea (Simulé),56.50€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-past-never-ends_942/index.html,Four,0,En stock,3
The Natural History of Us (The Fine Art of Pretending #2),Nivea (Simulé),45.22€,Soin du corps & Hygiène,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-natural-history-of-us-the-fine-art-of-pretending-2_941/index.html,Three,0,En stock,3
A Light in the Attic,Shiseido (Simulé),51.77€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/a-light-in-the-attic_1000/index.html,Three,0,En stock,1
Tipping the Velvet,Shiseido (Simulé),53.74€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/tipping-the-velvet_999/index.html,One,0,En stock,1
Soumission,Shiseido (Simulé),50.10€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/soumission_998/index.html,One,0,En stock,1
Sharp Objects,Shiseido (Simulé),47.82€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/sharp-objects_997/index.html,Four,0,En stock,1
Sapiens: A Brief History of Humankind,Shiseido (Simulé),54.23€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,Five,0,En stock,1
The Requiem Red,Shiseido (Simulé),22.65€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-requiem-red_995/index.html,One,0,En stock,1
The Dirty Little Secrets of Getting Your Dream Job,Shiseido (Simulé),33.34€,Cosmétiques de Luxe,E-commerce,Books to Scrape,https://books.toscrape.com/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,Four,0,En stock,1
